id,chunk,location,center,x,state,y,geo
602712354,7,Morse Township,"-91.8014,47.9272",832,MN,3520,7
602730828,7,Crystal,"-93.3634,45.0115",896,MN,3520,7
602800104,7,New Hope,"-93.3926,45.018",960,MN,3520,7
603049441,7,Golden Valley,"-93.369,44.9963",1024,MN,3520,7
603068349,7,Golden Valley,"-93.3943,45.0047",1088,MN,3520,7
603136371,7,Callaway,"-95.9081,46.9812",1152,MN,3520,7
603139926,7,Callaway,"-95.9098,46.9836",1216,MN,3520,7
603145661,7,Ogema,"-95.9286,47.1085",1280,MN,3520,7
603184375,7,Saint Paul Park,"-92.986,44.8343",1344,MN,3520,7
603190132,7,Saint Paul Park,"-92.9795,44.8406",1408,MN,3520,7
603509529,7,Gonvick,"-95.5076,47.7363",1472,MN,3520,7
603509592,7,Newport,"-92.987,44.872",1536,MN,3520,7
603534755,7,Maple Grove,"-93.4361,45.1087",1600,MN,3520,7
603554175,7,Medicine Lake,"-93.4234,45.0028",1664,MN,3520,7
604377470,7,Clearbrook,"-95.4325,47.7053",1728,MN,3520,7
605070006,7,Saint Paul,"-93.0828,44.983",1792,MN,3520,7
605089656,7,Saint Paul,"-93.0675,44.9714",1856,MN,3520,7
605344988,7,Saint Paul,"-93.0601,44.9737",1920,MN,3520,7
605345039,7,Saint Paul,"-93.0801,44.9607",1984,MN,3520,7
605973855,7,Thief River Falls,"-96.1653,48.126",2048,MN,3520,7
606125115,7,South Saint Paul,"-93.0567,44.9003",2112,MN,3520,7
607141376,7,Shakopee,"-93.4922,44.7728",2176,MN,3520,7
607439868,7,Burnsville,"-93.3184,44.7399",2240,MN,3520,7
607439870,7,Burnsville,"-93.3231,44.735",2304,MN,3520,7
607481361,7,Bagley,"-95.3989,47.5276",2368,MN,3520,7
607997869,7,Saint Paul,"-93.0916,44.9882",2432,MN,3520,7
608185663,7,Byron,"-92.6301,44.0343",2496,MN,3520,7
608479222,7,Olmsted County,"-92.6115,44.1825",2560,MN,3520,7
609749300,7,Woodbury,"-92.8822,44.9241",2624,MN,3520,7
611191861,7,Maple Grove,"-93.4794,45.1088",2688,MN,3520,7
611192429,7,Maple Grove,"-93.4779,45.1106",2752,MN,3520,7
611192430,7,Maple Grove,"-93.476,45.1098",2816,MN,3520,7
611326320,7,Maple Grove,"-93.4804,45.1108",2880,MN,3520,7
611327296,7,Hutchinson,"-94.3877,44.8924",2944,MN,3520,7
611331176,7,Hutchinson,"-94.3675,44.8779",3008,MN,3520,7
611613665,7,Maple Grove,"-93.4809,45.1118",3072,MN,3520,7
611704477,7,Bemidji,"-94.892,47.4981",3136,MN,3520,7
613007177,7,Maple Grove,"-93.451,45.1038",3200,MN,3520,7
613060407,7,Hendrum,"-96.8062,47.2645",3264,MN,3520,7
613063938,7,Saint Louis Park,"-93.3581,44.9473",3328,MN,3520,7
613115650,7,Halstad,"-96.8224,47.3527",3392,MN,3520,7
613115663,7,Halstad,"-96.8174,47.35",3456,MN,3520,7
613496293,7,North Mankato,"-94.0513,44.1688",3520,MN,3520,7
614585678,7,Winona,"-91.6708,44.0549",3584,MN,0,7
615536075,7,Mahnomen,"-95.9729,47.3139",3584,MN,64,7
615625063,7,Blaine,"-93.2561,45.136",3584,MN,128,7
619448817,7,Fridley,"-93.2311,45.0797",3584,MN,192,7
619531584,7,Thief River Falls,"-96.1829,48.1306",3584,MN,256,7
620637335,7,Brooklyn Park,"-93.3682,45.135",3584,MN,320,7
621849462,7,Farmington,"-93.1328,44.6481",3584,MN,384,7
622494758,7,New Brighton,"-93.2008,45.0425",3584,MN,448,7
623436200,7,Maple Grove,"-93.4827,45.0906",3584,MN,512,7
624293569,7,Champlin,"-93.4048,45.1528",3584,MN,576,7
626960739,7,Twin Valley,"-96.2557,47.2622",3584,MN,640,7
627027983,7,Gary,"-96.2631,47.372",3584,MN,704,7
629898167,7,White Earth,"-95.8439,47.0969",3584,MN,768,7
630286058,7,Elbow Lake,"-95.5574,47.1476",3584,MN,832,7
630331205,7,Naytahwaush,"-95.6276,47.2614",3584,MN,896,7
630364281,7,Pine Point,"-95.3943,46.9787",3584,MN,960,7
630768477,7,Solway,"-95.1212,47.5204",3584,MN,1024,7
631108890,7,Bemidji,"-94.9189,47.4864",3584,MN,1088,7
631605514,7,Cambridge,"-93.211,45.5608",3584,MN,1152,7
631975261,7,Felton,"-96.502,47.0795",3584,MN,1216,7
631986523,7,Hitterdal,"-96.263,46.9771",3584,MN,1280,7
634048097,7,Fridley,"-93.266,45.0631",3584,MN,1344,7
634480038,7,Roseville,"-93.1574,45.0314",3584,MN,1408,7
636180806,7,Prior Lake,"-93.4162,44.7153",3584,MN,1472,7
639183650,7,Moorhead,"-96.7661,46.8275",3584,MN,1536,7
639491726,7,Lowry,"-95.5185,45.7025",3584,MN,1600,7
639817996,7,St. Hilaire,"-96.2141,48.0171",3584,MN,1664,7
641338485,7,Warren,"-96.7616,48.2026",3584,MN,1728,7
641351770,7,Warren,"-96.7667,48.1935",3584,MN,1792,7
641670429,7,Bemidji,"-94.8455,47.4665",3584,MN,1856,7
646148202,7,Winona,"-91.6856,44.0543",3584,MN,1920,7
646178500,7,Lincoln County,"-96.35,44.4047",3584,MN,1984,7
651781483,7,Brooklyn Center,"-93.3372,45.0645",3584,MN,2048,7
651847690,7,Brooklyn Center,"-93.3289,45.0661",3584,MN,2112,7
651925274,7,Brooklyn Center,"-93.3416,45.0743",3584,MN,2176,7
651939153,7,Brooklyn Center,"-93.3377,45.0408",3584,MN,2240,7
653220896,7,Golden Valley,"-93.3306,44.9676",3584,MN,2304,7
653220898,7,Golden Valley,"-93.3397,44.979",3584,MN,2368,7
653220902,7,Golden Valley,"-93.3444,45.0131",3584,MN,2432,7
653249445,7,Sabin,"-96.6554,46.7771",3584,MN,2496,7
654051826,7,Moorhead,"-96.7526,46.8335",3584,MN,2560,7
654747170,7,Chanhassen,"-93.5466,44.8426",3584,MN,2624,7
657641041,7,Monticello,"-93.7938,45.3072",3584,MN,2688,7
657699561,7,Winona,"-91.6757,44.0318",3584,MN,2752,7
658576973,7,Beardsley,"-96.7134,45.5566",3584,MN,2816,7
658576999,7,Beardsley,"-96.7111,45.5561",3584,MN,2880,7
659796580,7,Farmington,"-93.1573,44.6613",3584,MN,2944,7
663484229,7,Maple Plain,"-93.6551,45.0098",3584,MN,3008,7
663710129,7,Plymouth,"-93.4671,45.0246",3584,MN,3072,7
671950861,7,Lake George,"-94.9954,47.1991",3584,MN,3136,7
673165774,7,Bemidji,"-94.882,47.4759",3584,MN,3200,7
673165788,7,Bemidji,"-94.8868,47.4792",3584,MN,3264,7
673183175,7,Bemidji,"-94.8826,47.4853",3584,MN,3328,7
673253924,7,Pine Point,"-95.3817,46.979",3584,MN,3392,7
674839334,7,Glendale,"-92.7749,47.8863",3584,MN,3456,7
675387416,7,Belle Plaine,"-93.7604,44.6118",3584,MN,3520,7
681477569,7,East Grand Forks,"-96.9914,47.9041",0,MN,3584,7
681480781,7,Maple Grove,"-93.4343,45.1023",64,MN,3584,7
681872877,7,East Grand Forks,"-96.9901,47.902",128,MN,3584,7
683195581,7,East Grand Forks,"-97.0106,47.918",192,MN,3584,7
687580431,7,East Grand Forks,"-97.0214,47.9274",256,MN,3584,7
687755772,7,Bloomington,"-93.3724,44.7985",320,MN,3584,7
688647336,7,East Grand Forks,"-97.0297,47.9389",384,MN,3584,7
689392372,7,Roseville,"-93.1123,45.0205",448,MN,3584,7
690692022,7,Richfield,"-93.314,44.8802",512,MN,3584,7
690790734,7,Alberta,"-96.0489,45.5738",576,MN,3584,7
690804032,7,Chokio,"-96.1763,45.5734",640,MN,3584,7
691257137,7,Chokio,"-96.1761,45.5715",704,MN,3584,7
691280541,7,Graceville,"-96.4381,45.567",768,MN,3584,7
692047395,7,Crookston,"-96.5994,47.77",832,MN,3584,7
692064141,7,Crookston,"-96.5995,47.7754",896,MN,3584,7
692069771,7,Crookston,"-96.6029,47.7716",960,MN,3584,7
692235390,7,Crookston,"-96.6183,47.7767",1024,MN,3584,7
692352079,7,Hawley,"-96.315,46.8818",1088,MN,3584,7
692801623,7,Lake Park,"-96.0921,46.8866",1152,MN,3584,7
695832602,7,Minnetonka,"-93.4944,44.929",1216,MN,3584,7
696735700,7,Crookston,"-96.6002,47.7819",1280,MN,3584,7
696740005,7,Crookston,"-96.594,47.7866",1344,MN,3584,7
696744917,7,Crookston,"-96.595,47.7824",1408,MN,3584,7
697302764,7,Richfield,"-93.2542,44.8784",1472,MN,3584,7
697876170,7,Crookston,"-96.6136,47.7832",1536,MN,3584,7
698029513,7,Crookston,"-96.6086,47.7884",1600,MN,3584,7
698135942,7,Richfield,"-93.2775,44.8887",1664,MN,3584,7
698762221,7,Excelsior,"-93.5674,44.9001",1728,MN,3584,7
698908663,7,Elbow Lake,"-95.5578,47.0387",1792,MN,3584,7
699013978,7,Richfield,"-93.2695,44.8808",1856,MN,3584,7
699139149,7,Bemidji,"-94.9003,47.4592",1920,MN,3584,7
699146421,7,Hubbard County,"-94.7371,47.402",1984,MN,3584,7
699146432,7,Farris,"-94.6988,47.3802",2048,MN,3584,7
699498575,7,Sacred Heart,"-95.352,44.7845",2112,MN,3584,7
699980315,7,Greenbush,"-96.1857,48.7014",2176,MN,3584,7
700160188,7,Greenbush,"-96.1806,48.7031",2240,MN,3584,7
700183044,7,Chanhassen,"-93.5795,44.886",2304,MN,3584,7
700211397,7,Roseau,"-95.7548,48.8506",2368,MN,3584,7
700222072,7,Malung,"-95.7222,48.7728",2432,MN,3584,7
701091559,7,Rosemount,"-93.1043,44.7514",2496,MN,3584,7
701094888,7,Little Rock / Gaa-Asiniinsikaag,"-95.0725,47.8684",2560,MN,3584,7
701098239,7,Little Rock / Gaa-Asiniinsikaag,"-95.0454,47.8737",2624,MN,3584,7
701132069,7,Red Lake / Ogaakaaning,"-95.0351,47.8765",2688,MN,3584,7
701191079,7,Red Lake / Ogaakaaning,"-95.0323,47.8738",2752,MN,3584,7
701191107,7,Red Lake / Ogaakaaning,"-95.0358,47.8715",2816,MN,3584,7
702211985,7,Bloomington,"-93.2763,44.8587",2880,MN,3584,7
702217016,7,Bloomington,"-93.2944,44.8138",2944,MN,3584,7
702496172,7,Red Lake / Ogaakaaning,"-95.0122,47.8773",3008,MN,3584,7
702884049,7,Little Rock / Gaa-Asiniinsikaag,"-95.1811,47.8703",3072,MN,3584,7
703139568,7,Redby / Madaabiimog,"-94.9175,47.8776",3136,MN,3584,7
703187399,7,Redby / Madaabiimog,"-94.9102,47.8748",3200,MN,3584,7
703421237,7,Jackson,"-95.0017,43.6241",3264,MN,3584,7
703421351,7,Jackson,"-94.9972,43.6219",3328,MN,3584,7
703525061,7,Deephaven,"-93.5241,44.9222",3392,MN,3584,7
704060283,7,Ponemah,"-94.9063,48.0202",3456,MN,3584,7
704222090,7,Chanhassen,"-93.5436,44.8816",3520,MN,3584,7
704223436,7,Chanhassen,"-93.5642,44.886",3584,MN,3584,7
704284032,7,Brooklyn Center,"-93.3014,45.0629",3648,MN,0,7
704288592,7,Bloomington,"-93.2559,44.8532",3648,MN,64,7
704353191,7,Chanhassen,"-93.5661,44.8297",3648,MN,128,7
705520346,7,Victoria,"-93.6731,44.8326",3648,MN,192,7
705834313,7,Gemmell,"-94.0928,47.9599",3648,MN,256,7
707054392,7,Shorewood,"-93.5927,44.9064",3648,MN,320,7
707266811,7,Minnetrista,"-93.7629,44.8997",3648,MN,384,7
707399445,7,Becker County,"-95.1881,47.0321",3648,MN,448,7
708622592,7,Chanhassen,"-93.554,44.8867",3648,MN,512,7
708659953,7,Chaska,"-93.6308,44.819",3648,MN,576,7
709778334,7,Eden Prairie,"-93.4646,44.8343",3648,MN,640,7
709804887,7,Plymouth,"-93.4587,45.0492",3648,MN,704,7
709813465,7,Plymouth,"-93.4751,45.0523",3648,MN,768,7
710698833,7,Garvin,"-95.7585,44.216",3648,MN,832,7
711839026,7,Champlin,"-93.3864,45.1689",3648,MN,896,7
711897912,7,Coon Rapids,"-93.3296,45.1604",3648,MN,960,7
713490197,7,Bemidji,"-94.8825,47.5021",3648,MN,1024,7
714464869,7,Bemidji,"-94.8425,47.4407",3648,MN,1088,7
715526566,7,Wayzata,"-93.5297,44.9697",3648,MN,1152,7
716682770,7,Victoria,"-93.6415,44.8664",3648,MN,1216,7
718030980,7,Mayer,"-93.8895,44.8798",3648,MN,1280,7
718452293,7,Eden Prairie,"-93.4996,44.8883",3648,MN,1344,7
719914531,7,Chanhassen,"-93.6212,44.8783",3648,MN,1408,7
720322372,7,Rosemount,"-93.0901,44.7427",3648,MN,1472,7
722106854,7,Empire,"-93.1333,44.6637",3648,MN,1536,7
722275876,7,Little Canada,"-93.0713,45.0342",3648,MN,1600,7
722393938,7,Plymouth,"-93.5028,45.0191",3648,MN,1664,7
725861340,7,Plymouth,"-93.4969,45.0575",3648,MN,1728,7
726266946,7,Browns Valley,"-96.842,45.595",3648,MN,1792,7
726529853,7,Browns Valley,"-96.8309,45.5929",3648,MN,1856,7
726529856,7,Browns Valley,"-96.83,45.5919",3648,MN,1920,7
727001901,7,Effie,"-93.6364,47.8396",3648,MN,1984,7
727135814,7,Northome,"-94.2453,47.8766",3648,MN,2048,7
727595029,7,Stephen,"-96.8766,48.4485",3648,MN,2112,7
728205140,7,Apple Valley,"-93.1677,44.7195",3648,MN,2176,7
729190324,7,Argyle,"-96.8232,48.3317",3648,MN,2240,7
730812933,7,Kittson County,"-96.6105,48.7282",3648,MN,2304,7
731758934,7,Rogers,"-93.5624,45.1905",3648,MN,2368,7
731766659,7,Viking,"-96.4065,48.2198",3648,MN,2432,7
734275265,7,Marshall,"-95.7942,44.4346",3648,MN,2496,7
734998823,7,Roseau,"-95.7506,48.8358",3648,MN,2560,7
735230295,7,Windemere Township,"-92.7779,46.3792",3648,MN,2624,7
737415572,7,Savage,"-93.3333,44.7442",3648,MN,2688,7
738026340,7,Williams,"-94.9552,48.769",3648,MN,2752,7
742078843,7,Eden Prairie,"-93.4892,44.8667",3648,MN,2816,7
745150449,7,Koochiching County,"-93.2146,48.612",3648,MN,2880,7
745521163,7,Saint Paul,"-93.126,44.9228",3648,MN,2944,7
746513291,7,Brooklyn Park,"-93.3179,45.1223",3648,MN,3008,7
747933624,7,Kerkhoven,"-95.3105,45.1899",3648,MN,3072,7
750304616,7,Lino Lakes,"-93.0643,45.1498",3648,MN,3136,7
751438090,7,Coon Rapids,"-93.367,45.181",3648,MN,3200,7
752010219,7,Big Falls,"-93.8049,48.1907",3648,MN,3264,7
756751578,7,Maple Grove,"-93.516,45.0905",3648,MN,3328,7
757337126,7,Cottonwood,"-95.6715,44.6061",3648,MN,3392,7
758176010,7,Plymouth,"-93.4041,45.0217",3648,MN,3456,7
758614073,7,Mounds View,"-93.214,45.1016",3648,MN,3520,7
759096705,7,Lino Lakes,"-93.128,45.1769",3648,MN,3584,7
759237368,7,Sartell,"-94.2386,45.6323",0,MN,3648,7
760880671,7,Plymouth,"-93.4292,45.0001",64,MN,3648,7
762095255,7,Dilworth,"-96.6914,46.8844",128,MN,3648,7
762313290,7,Easton,"-93.8996,43.7625",192,MN,3648,7
762756798,7,Saint Louis Park,"-93.3549,44.9535",256,MN,3648,7
763252653,7,Eden Prairie,"-93.436,44.8733",320,MN,3648,7
763252768,7,Eden Prairie,"-93.4436,44.874",384,MN,3648,7
764220088,7,Corcoran,"-93.5287,45.0969",448,MN,3648,7
764235093,7,Coon Rapids,"-93.2839,45.1491",512,MN,3648,7
764416745,7,Eagan,"-93.192,44.8275",576,MN,3648,7
765271713,7,Eden Prairie,"-93.4427,44.8819",640,MN,3648,7
765539004,7,Eden Prairie,"-93.4453,44.8838",704,MN,3648,7
765844766,7,Minneapolis,"-93.31,44.9962",768,MN,3648,7
766771866,7,Eden Prairie,"-93.4596,44.8419",832,MN,3648,7
766771875,7,Eden Prairie,"-93.4563,44.844",896,MN,3648,7
766859844,7,Minneapolis,"-93.3075,44.9885",960,MN,3648,7
767647672,7,Eden Prairie,"-93.4764,44.8526",1024,MN,3648,7
767665417,7,Eden Prairie,"-93.4618,44.8469",1088,MN,3648,7
768390355,7,Rose Creek,"-92.8305,43.6059",1152,MN,3648,7
769111615,7,Walker,"-94.5754,47.102",1216,MN,3648,7
769389111,7,Eden Prairie,"-93.48,44.8465",1280,MN,3648,7
769444916,7,Eden Prairie,"-93.4648,44.8397",1344,MN,3648,7
769499275,7,Coon Rapids,"-93.3471,45.1841",1408,MN,3648,7
769503781,7,Coon Rapids,"-93.3298,45.1725",1472,MN,3648,7
769696441,7,Coon Rapids,"-93.3212,45.1658",1536,MN,3648,7
769784616,7,Apple Valley,"-93.1717,44.7279",1600,MN,3648,7
771095582,7,Maple Grove,"-93.5121,45.0862",1664,MN,3648,7
771402148,7,Eden Prairie,"-93.4855,44.8446",1728,MN,3648,7
772020270,7,Coon Rapids,"-93.3469,45.1954",1792,MN,3648,7
772027670,7,Coon Rapids,"-93.3171,45.2098",1856,MN,3648,7
772287902,7,East Bethel,"-93.2315,45.3186",1920,MN,3648,7
772805227,7,Saint Louis Park,"-93.3436,44.9231",1984,MN,3648,7
772981535,7,Clearwater County,"-95.5086,47.703",2048,MN,3648,7
773059150,7,Clearwater County,"-95.4741,47.6759",2112,MN,3648,7
774860823,7,Coon Rapids,"-93.3093,45.202",2176,MN,3648,7
775164152,7,International Falls,"-93.4107,48.6031",2240,MN,3648,7
775327101,7,Coon Rapids,"-93.2894,45.1957",2304,MN,3648,7
776345605,7,Coon Rapids,"-93.3243,45.1743",2368,MN,3648,7
777733523,7,Woodbury,"-92.9583,44.9182",2432,MN,3648,7
777829937,7,Shoreview,"-93.1416,45.1122",2496,MN,3648,7
777831398,7,Circle Pines,"-93.1502,45.1332",2560,MN,3648,7
777838533,7,Coon Rapids,"-93.2687,45.1731",2624,MN,3648,7
778071334,7,New Hope,"-93.3781,45.0444",2688,MN,3648,7
778159145,7,Minneapolis,"-93.2642,44.9624",2752,MN,3648,7
778647083,7,Ham Lake,"-93.2384,45.2538",2816,MN,3648,7
778938229,7,Medina,"-93.525,45.0388",2880,MN,3648,7
779938435,7,Fridley,"-93.2567,45.0773",2944,MN,3648,7
779953622,7,Fridley,"-93.2554,45.0808",3008,MN,3648,7
780814631,7,Cambridge,"-93.215,45.5516",3072,MN,3648,7
781572664,7,Bloomington,"-93.3856,44.8517",3136,MN,3648,7
781629846,7,Bloomington,"-93.3775,44.8544",3200,MN,3648,7
781629904,7,Bloomington,"-93.3779,44.8517",3264,MN,3648,7
782479855,7,Edina,"-93.3762,44.8668",3328,MN,3648,7
782490804,7,Orono,"-93.5957,44.9902",3392,MN,3648,7
782503492,7,Bloomington,"-93.3914,44.8466",3456,MN,3648,7
782795769,7,Robbinsdale,"-93.3513,45.0302",3520,MN,3648,7
782817758,7,Brooklyn Park,"-93.3526,45.0745",3584,MN,3648,7
784002343,7,Waseca,"-93.5175,44.0716",3648,MN,3648,7
784647162,7,Roseville,"-93.1739,45.0277",3712,MN,0,7
784866305,7,Coon Rapids,"-93.3126,45.1939",3712,MN,64,7
785397667,7,Eden Prairie,"-93.434,44.8361",3712,MN,128,7
785670534,7,Eden Prairie,"-93.4285,44.8367",3712,MN,192,7
785670547,7,Eden Prairie,"-93.4281,44.8386",3712,MN,256,7
787138273,7,Rosemount,"-93.1213,44.7524",3712,MN,320,7
787247142,7,Minneapolis,"-93.2311,44.9872",3712,MN,384,7
787288066,7,Minneapolis,"-93.2284,44.9714",3712,MN,448,7
787663555,7,Rosemount,"-93.1369,44.7213",3712,MN,512,7
791156428,7,Bloomington,"-93.3872,44.8294",3712,MN,576,7
793353169,7,Eden Prairie,"-93.4494,44.8765",3712,MN,640,7
793537623,7,Eden Prairie,"-93.4483,44.8884",3712,MN,704,7
793876968,7,Eden Prairie,"-93.4258,44.8335",3712,MN,768,7
793877002,7,Eden Prairie,"-93.4279,44.8326",3712,MN,832,7
793877007,7,Eden Prairie,"-93.4256,44.8316",3712,MN,896,7
793877062,7,Eden Prairie,"-93.4193,44.8323",3712,MN,960,7
793877079,7,Eden Prairie,"-93.4205,44.8316",3712,MN,1024,7
794596242,7,Anoka,"-93.4177,45.2101",3712,MN,1088,7
794859263,7,Eden Prairie,"-93.4192,44.8312",3712,MN,1152,7
795692627,7,Eden Prairie,"-93.4057,44.8294",3712,MN,1216,7
796710179,7,Eden Prairie,"-93.4067,44.8248",3712,MN,1280,7
797734670,7,Maple Grove,"-93.4787,45.1254",3712,MN,1344,7
798152589,7,International Falls,"-93.3976,48.5859",3712,MN,1408,7
798532099,7,Maple Grove,"-93.4593,45.1341",3712,MN,1472,7
798856804,7,International Falls,"-93.3895,48.5886",3712,MN,1536,7
798959342,7,Shakopee,"-93.4207,44.769",3712,MN,1600,7
799466550,7,Rosemount,"-93.1256,44.7512",3712,MN,1664,7
799466560,7,Rosemount,"-93.1197,44.749",3712,MN,1728,7
799820539,7,Eden Prairie,"-93.4908,44.8288",3712,MN,1792,7
800110412,7,Maple Grove,"-93.4865,45.088",3712,MN,1856,7
800517211,7,Pierz,"-94.1096,45.9817",3712,MN,1920,7
800526042,7,West St. Paul,"-93.0767,44.9149",3712,MN,1984,7
800540029,7,Ranier,"-93.3479,48.6115",3712,MN,2048,7
800902792,7,Alpha,"-94.8707,43.641",3712,MN,2112,7
801430007,7,Eden Prairie,"-93.5169,44.8242",3712,MN,2176,7
801430050,7,Eden Prairie,"-93.5156,44.8254",3712,MN,2240,7
801694374,7,Eden Prairie,"-93.5111,44.8247",3712,MN,2304,7
801694380,7,Eden Prairie,"-93.5142,44.8242",3712,MN,2368,7
802322115,7,Minnetonka,"-93.4766,44.9111",3712,MN,2432,7
803155330,7,Brooklyn Park,"-93.2823,45.1029",3712,MN,2496,7
803785002,7,Chanhassen,"-93.5339,44.8359",3712,MN,2560,7
806078155,7,Chanhassen,"-93.5222,44.8244",3712,MN,2624,7
807828470,7,Lakeland,"-92.7746,44.9457",3712,MN,2688,7
808634713,7,Minneapolis,"-93.2569,44.9184",3712,MN,2752,7
810850570,7,Eden Prairie,"-93.5093,44.8417",3712,MN,2816,7
810850578,7,Eden Prairie,"-93.505,44.8465",3712,MN,2880,7
810850587,7,Eden Prairie,"-93.5096,44.8465",3712,MN,2944,7
812954342,7,Koochiching County,"-93.0957,48.1106",3712,MN,3008,7
812995392,7,Bloomington,"-93.3788,44.8262",3712,MN,3072,7
813917701,7,Grand Portage / Gichi-Onigaming,"-89.6812,47.9676",3712,MN,3136,7
815173195,7,Burtrum,"-94.6869,45.866",3712,MN,3200,7
815963158,7,Moorhead,"-96.759,46.8615",3712,MN,3264,7
816625917,7,Champlin,"-93.4035,45.1616",3712,MN,3328,7
816625918,7,Champlin,"-93.3999,45.1662",3712,MN,3392,7
817050140,7,Bloomington,"-93.3734,44.8103",3712,MN,3456,7
817777311,7,Hayward,"-93.2453,43.6473",3712,MN,3520,7
818073439,7,Bloomington,"-93.387,44.8099",3712,MN,3584,7
819643978,7,Eden Prairie,"-93.4274,44.8196",3712,MN,3648,7
820349255,7,Eden Prairie,"-93.4224,44.8246",0,MN,3712,7
820504732,7,Blaine,"-93.1674,45.1528",64,MN,3712,7
820505641,7,Eden Prairie,"-93.4217,44.8221",128,MN,3712,7
820505645,7,Eden Prairie,"-93.4206,44.8215",192,MN,3712,7
820505652,7,Eden Prairie,"-93.4184,44.8206",256,MN,3712,7
820568746,7,Eden Prairie,"-93.4162,44.8216",320,MN,3712,7
825632201,7,Eden Prairie,"-93.4184,44.8192",384,MN,3712,7
826023655,7,Sargeant,"-92.8031,43.8032",448,MN,3712,7
826323695,7,Waltham,"-92.8754,43.8209",512,MN,3712,7
830977933,7,Moorhead,"-96.761,46.8316",576,MN,3712,7
836186553,7,Eden Prairie,"-93.4387,44.8163",640,MN,3712,7
836440881,7,Andover,"-93.2761,45.2528",704,MN,3712,7
837280913,7,Burnsville,"-93.3273,44.7619",768,MN,3712,7
837454687,7,Minneapolis,"-93.2779,45.0328",832,MN,3712,7
841062739,7,Blaine,"-93.251,45.1435",896,MN,3712,7
841325657,7,Blaine,"-93.2555,45.1497",960,MN,3712,7
841341770,7,Blaine,"-93.2447,45.1481",1024,MN,3712,7
841376786,7,Blaine,"-93.243,45.1523",1088,MN,3712,7
841412190,7,Blaine,"-93.2631,45.1548",1152,MN,3712,7
841784660,7,Blaine,"-93.2514,45.1638",1216,MN,3712,7
841812344,7,Blaine,"-93.2446,45.1636",1280,MN,3712,7
842801154,7,Blaine,"-93.2447,45.1789",1344,MN,3712,7
843240740,7,Bloomington,"-93.391,44.8046",1408,MN,3712,7
843366670,7,Lakeville,"-93.2474,44.6685",1472,MN,3712,7
844367848,7,Crystal,"-93.3697,45.0637",1536,MN,3712,7
845196062,7,Saint Paul,"-93.0128,44.9402",1600,MN,3712,7
847227923,7,Coon Rapids,"-93.2887,45.1908",1664,MN,3712,7
848533003,7,Blaine,"-93.2538,45.2038",1728,MN,3712,7
848553270,7,Blaine,"-93.2396,45.2077",1792,MN,3712,7
848655387,7,Blaine,"-93.2269,45.2086",1856,MN,3712,7
848897799,7,Blaine,"-93.215,45.2074",1920,MN,3712,7
849952391,7,West St. Paul,"-93.0866,44.8973",1984,MN,3712,7
852468232,7,Bloomington,"-93.3788,44.8007",2048,MN,3712,7
853016992,7,Aurora,"-92.2363,47.5271",2112,MN,3712,7
853584341,7,Bloomington,"-93.3745,44.7981",2176,MN,3712,7
853584418,7,Bloomington,"-93.3817,44.7981",2240,MN,3712,7
854045408,7,Moorhead,"-96.7072,46.857",2304,MN,3712,7
854636317,7,Edina,"-93.3904,44.8786",2368,MN,3712,7
855211205,7,White Bear Lake,"-93.0326,45.0822",2432,MN,3712,7
855220795,7,Edina,"-93.3969,44.8856",2496,MN,3712,7
855696367,7,Shakopee,"-93.4669,44.7734",2560,MN,3712,7
856427985,7,Warba,"-93.2715,47.1286",2624,MN,3712,7
856840233,7,Aurora,"-92.2334,47.5293",2688,MN,3712,7
858234807,7,Minneapolis,"-93.2695,44.9049",2752,MN,3712,7
860264950,7,Litchfield,"-94.5191,45.1328",2816,MN,3712,7
860498306,7,West St. Paul,"-93.0752,44.8878",2880,MN,3712,7
860890256,7,Prior Lake,"-93.4602,44.7133",2944,MN,3712,7
861158689,7,Edina,"-93.376,44.8726",3008,MN,3712,7
861158756,7,Edina,"-93.3744,44.8781",3072,MN,3712,7
862875706,7,Rosemount,"-93.1546,44.7607",3136,MN,3712,7
863183615,7,Eagan,"-93.1072,44.8267",3200,MN,3712,7
863456256,7,Woodbury,"-92.9283,44.8811",3264,MN,3712,7
863548147,7,East Bethel,"-93.1881,45.3015",3328,MN,3712,7
863553586,7,Albert Lea,"-93.3616,43.6726",3392,MN,3712,7
863861941,7,Minneapolis,"-93.2246,44.9239",3456,MN,3712,7
864851196,7,Woodbury,"-92.8878,44.8974",3520,MN,3712,7
865168987,7,Shakopee,"-93.4576,44.7991",3584,MN,3712,7
865190966,7,Brooklyn Park,"-93.3053,45.1126",3648,MN,3712,7
865735090,7,Woodbury,"-92.8803,44.9048",3712,MN,3712,7
866041471,7,Edina,"-93.3693,44.8714",3776,MN,0,7
867171208,7,Zimmerman,"-93.5877,45.4382",3776,MN,64,7
867298726,7,Zimmerman,"-93.6155,45.442",3776,MN,128,7
867310144,7,Zimmerman,"-93.5918,45.4398",3776,MN,192,7
867567445,7,Zimmerman,"-93.6024,45.4452",3776,MN,256,7
868759640,7,Edina,"-93.369,44.8822",3776,MN,320,7
868820949,7,Edina,"-93.365,44.8831",3776,MN,384,7
871756633,7,Rice Lake,"-92.1103,46.8565",3776,MN,448,7
871764548,7,Two Harbors,"-91.6622,47.0216",3776,MN,512,7
873217008,7,Edina,"-93.3872,44.8926",3776,MN,576,7
