id,chunk,location,color,center,x,state,y,geo
83228907,8,Egg Harbor Township,#696769,"-74.5989,39.4077",2880,NJ,2304,8
83292401,8,Ocean City,#625b5e,"-74.6116,39.251",2880,NJ,2368,8
85515096,8,Roxbury Township,#3c4453,"-74.6847,40.9085",2880,NJ,2432,8
85515157,8,Netcong,#97a1a7,"-74.6934,40.9025",2880,NJ,2496,8
86982105,8,Hardyston Township,#2a352a,"-74.5977,41.1503",2880,NJ,2560,8
89181559,8,Atlantic City,#818290,"-74.4117,39.3673",2880,NJ,2624,8
89385647,8,Atlantic City,#a2764f,"-74.4292,39.365",2880,NJ,2688,8
96902943,8,Hamilton Township,#80887b,"-74.6636,40.2059",2880,NJ,2752,8
97174479,8,Margate City,#677e7b,"-74.5086,39.3336",2880,NJ,2816,8
97633978,8,Hopatcong,#7a7c79,"-74.659,40.9326",0,NJ,2880,8
98257175,8,Cherry Hill Township,#5d7958,"-74.9692,39.9002",64,NJ,2880,8
111391477,8,Cresskill,#384538,"-73.9744,40.9388",128,NJ,2880,8
115889686,8,Ocean City,#514d5d,"-74.6335,39.2292",192,NJ,2880,8
128207448,8,Byram Township,#4f6363,"-74.7357,40.963",256,NJ,2880,8
148098977,8,West Deptford Township,#444753,"-75.1978,39.8271",320,NJ,2880,8
152166779,8,Chester,#696969,"-74.6935,40.7833",384,NJ,2880,8
153109823,8,Garwood,#384c4e,"-74.3191,40.6449",448,NJ,2880,8
154024247,8,Belvidere,#7e8595,"-75.0665,40.8254",512,NJ,2880,8
156573603,8,Cranford,#9cb3a8,"-74.3092,40.6518",576,NJ,2880,8
160301936,8,Cranford,#86977e,"-74.2906,40.6622",640,NJ,2880,8
161503400,8,Cranford,#283b4a,"-74.2887,40.6474",704,NJ,2880,8
161618574,8,Randolph Township,#77776f,"-74.5703,40.8369",768,NJ,2880,8
163578750,8,Glassboro,#3f3d3d,"-75.1007,39.6901",832,NJ,2880,8
165416456,8,Phillipsburg,#857d7b,"-75.1817,40.6854",896,NJ,2880,8
165444483,8,Phillipsburg,#65675e,"-75.1782,40.6926",960,NJ,2880,8
165456423,8,Pohatcong Township,#273d38,"-75.1621,40.6711",1024,NJ,2880,8
169185686,8,Basking Ridge,#8a7972,"-74.5433,40.7102",1088,NJ,2880,8
172229284,8,Plainsboro Township,#787379,"-74.5932,40.356",1152,NJ,2880,8
172360856,8,Linden,#343c48,"-74.2459,40.6263",1216,NJ,2880,8
174574649,8,Hillsborough Township,#4a525a,"-74.6589,40.4994",1280,NJ,2880,8
175535270,8,Hillsborough Township,#435363,"-74.6666,40.5055",1344,NJ,2880,8
175535271,8,Hillsborough Township,#748074,"-74.6575,40.5127",1408,NJ,2880,8
179718475,8,Manalapan Township,#7e8473,"-74.3481,40.2665",1472,NJ,2880,8
179721111,8,Tuckerton,#725c52,"-74.3469,39.6024",1536,NJ,2880,8
184820521,8,Parsippany-Troy Hills,#1b201c,"-74.496,40.8459",1600,NJ,2880,8
185206519,8,Franklin Township,#5b929c,"-74.5658,40.4455",1664,NJ,2880,8
185395793,8,Franklin Township,#a47276,"-74.5937,40.4421",1728,NJ,2880,8
186835021,8,Kenilworth,#838277,"-74.2966,40.6725",1792,NJ,2880,8
187569594,8,Readington Township,#56627f,"-74.7781,40.6071",1856,NJ,2880,8
189446021,8,Clark,#8d9291,"-74.3047,40.6193",1920,NJ,2880,8
191303443,8,Westfield,#9f9a99,"-74.3376,40.6288",1984,NJ,2880,8
196591939,8,Wall Township,#6c9aa6,"-74.0698,40.1545",2048,NJ,2880,8
197324818,8,South Plainfield,#73b3c0,"-74.412,40.585",2112,NJ,2880,8
198248719,8,Newton,#5d616b,"-74.7506,41.0541",2176,NJ,2880,8
201044186,8,Old Bridge Township,#3e4138,"-74.2698,40.441",2240,NJ,2880,8
202500867,8,Spring Lake,#698079,"-74.0289,40.1654",2304,NJ,2880,8
203945292,8,Winfield,#979293,"-74.2867,40.6348",2368,NJ,2880,8
204080671,8,Woodbridge Township,#b0b5a8,"-74.3039,40.5457",2432,NJ,2880,8
204316969,8,Edison,#5f7d75,"-74.362,40.5102",2496,NJ,2880,8
204440414,8,Metuchen,#a5b29c,"-74.3725,40.5379",2560,NJ,2880,8
205550464,8,Trenton,#899a8b,"-74.7635,40.209",2624,NJ,2880,8
206157681,8,Denville,#5a5661,"-74.4615,40.912",2688,NJ,2880,8
219714538,8,Hawthorne,#92646a,"-74.1678,40.9532",2752,NJ,2880,8
221915093,8,Morristown,#4a7da3,"-74.4904,40.798",2816,NJ,2880,8
222236674,8,Long Hill Township,#7c7a7f,"-74.4752,40.6699",2880,NJ,2880,8
224248967,8,Cherry Hill Township,#7f8f8c,"-75.0243,39.9278",2944,NJ,0,8
225105448,8,Jersey City,#b7aa91,"-74.1063,40.7099",2944,NJ,64,8
230177490,8,Jackson Township,#797072,"-74.4391,40.1381",2944,NJ,128,8
230280435,8,Cedar Heights,#767776,"-74.8684,40.6481",2944,NJ,192,8
230397865,8,New Brunswick,#877d85,"-74.4338,40.4778",2944,NJ,256,8
230776749,8,Wall Township,#658d97,"-74.0631,40.1291",2944,NJ,320,8
230913040,8,Wildwood,#cbbdb2,"-74.8138,38.9838",2944,NJ,384,8
234183939,8,North Bergen,#aca799,"-74.028,40.7823",2944,NJ,448,8
235088332,8,Roxbury Township,#7f797c,"-74.6645,40.9168",2944,NJ,512,8
237983112,8,Edison,#50705d,"-74.3424,40.6056",2944,NJ,576,8
238143688,8,Avalon,#759ecb,"-74.7242,39.096",2944,NJ,640,8
239021616,8,Palisades Park,#3b3e47,"-74.0075,40.8465",2944,NJ,704,8
240737207,8,Hopewell Township,#697e9d,"-74.7564,40.3068",2944,NJ,768,8
240890966,8,Lawrence Township,#7c7086,"-74.7382,40.3028",2944,NJ,832,8
241358849,8,Mount Bethel,#2a383f,"-74.5205,40.642",2944,NJ,896,8
244700420,8,Clayton,#202539,"-75.0699,39.6555",2944,NJ,960,8
244765648,8,New Providence,#7e8a86,"-74.3921,40.6993",2944,NJ,1024,8
244765654,8,New Providence,#729385,"-74.3879,40.7039",2944,NJ,1088,8
245500687,8,South Brunswick,#8e9baa,"-74.5637,40.4051",2944,NJ,1152,8
246348653,8,Plainsboro Township,#7f9fb2,"-74.6095,40.3289",2944,NJ,1216,8
246967692,8,Plainfield,#48515a,"-74.401,40.6379",2944,NJ,1280,8
246967696,8,Plainfield,#648ea5,"-74.4054,40.6293",2944,NJ,1344,8
247975109,8,Hunterdon County,#7f8b8a,"-74.8799,40.6019",2944,NJ,1408,8
248156108,8,Egg Harbor City,#9398a0,"-74.6261,39.5517",2944,NJ,1472,8
248544354,8,Hillsdale,#65614c,"-74.0671,41.0075",2944,NJ,1536,8
251390077,8,Berkeley Heights,#919499,"-74.4046,40.681",2944,NJ,1600,8
251534957,8,Piscataway Township,#609cba,"-74.4755,40.5305",2944,NJ,1664,8
251534965,8,Piscataway Township,#6da9a2,"-74.4881,40.5263",2944,NJ,1728,8
251540102,8,Piscataway Township,#7fb0a3,"-74.419,40.539",2944,NJ,1792,8
252692135,8,Edison,#96a07e,"-74.3782,40.5822",2944,NJ,1856,8
253134499,8,Rutherford,#b2aea9,"-74.117,40.8205",2944,NJ,1920,8
253212731,8,New Providence,#828a8e,"-74.4033,40.7093",2944,NJ,1984,8
254245630,8,Edison,#3c485c,"-74.3592,40.5946",2944,NJ,2048,8
254255312,8,South Plainfield,#619abe,"-74.393,40.5783",2944,NJ,2112,8
254256581,8,Piscataway Township,#7298bb,"-74.4315,40.5205",2944,NJ,2176,8
254258322,8,Bedminster Township,#4a5985,"-74.6386,40.6459",2944,NJ,2240,8
254552551,8,The Hills Development,#1d1f2e,"-74.6274,40.6581",2944,NJ,2304,8
254566724,8,The Hills Development,#404769,"-74.6218,40.6533",2944,NJ,2368,8
254566729,8,The Hills Development,#46463f,"-74.6216,40.6566",2944,NJ,2432,8
254604306,8,Florham Park,#f1a79c,"-74.3669,40.7557",2944,NJ,2496,8
254604309,8,Florham Park,#93b8ab,"-74.3924,40.7552",2944,NJ,2560,8
255259229,8,Short Hills,#7a8e96,"-74.3058,40.7212",2944,NJ,2624,8
255355206,8,Short Hills,#2d475a,"-74.336,40.7456",2944,NJ,2688,8
255719553,8,Hamilton Township,#a29ea2,"-74.6388,40.2248",2944,NJ,2752,8
256469922,8,Berkeley Heights,#304747,"-74.4422,40.6761",2944,NJ,2816,8
256718582,8,Summit,#29354b,"-74.377,40.7131",2944,NJ,2880,8
256719541,8,Paulsboro,#434043,"-75.2402,39.8261",0,NJ,2944,8
256769967,8,Long Hill Township,#554f55,"-74.5214,40.6601",64,NJ,2944,8
257395496,8,Franklin Township,#949395,"-74.5849,40.4285",128,NJ,2944,8
257713069,8,Bayonne,#2b414d,"-74.1145,40.6815",192,NJ,2944,8
258584137,8,Montgomery Township,#655a5f,"-74.6487,40.4435",256,NJ,2944,8
258696521,8,Mountainside,#575a66,"-74.3519,40.6816",320,NJ,2944,8
258833757,8,Franklin Township,#95929e,"-74.5003,40.498",384,NJ,2944,8
258910916,8,Swedesboro,#4f5255,"-75.3163,39.743",448,NJ,2944,8
259223386,8,Mantua Township,#a8a6ae,"-75.1646,39.7717",512,NJ,2944,8
259245430,8,Mantua Township,#468fa2,"-75.1331,39.7666",576,NJ,2944,8
259998454,8,Deptford Township,#92908a,"-75.1645,39.8053",640,NJ,2944,8
260051113,8,Hasbrouck Heights,#6a6a78,"-74.0687,40.8599",704,NJ,2944,8
260125973,8,Hasbrouck Heights,#3b4445,"-74.0874,40.8569",768,NJ,2944,8
260513385,8,Wood-Ridge,#2f3340,"-74.085,40.85",832,NJ,2944,8
260860961,8,High Bridge,#686c62,"-74.8933,40.6662",896,NJ,2944,8
261326325,8,Pompton Lakes,#6c656b,"-74.2891,40.9928",960,NJ,2944,8
261425476,8,Riverdale,#6b6670,"-74.3058,40.9935",1024,NJ,2944,8
261712587,8,Newark,#4b749f,"-74.1897,40.7241",1088,NJ,2944,8
261741241,8,Bayonne,#727c4a,"-74.1143,40.6837",1152,NJ,2944,8
261753329,8,Wayne,#395357,"-74.2753,40.9774",1216,NJ,2944,8
261789787,8,Pequannock Township,#498fca,"-74.2986,40.9466",1280,NJ,2944,8
261801532,8,Pompton Lakes,#6a6a6d,"-74.2981,41.0098",1344,NJ,2944,8
261877084,8,Oakland,#403f4f,"-74.2445,41.0176",1408,NJ,2944,8
261880985,8,Montclair,#778067,"-74.2231,40.801",1472,NJ,2944,8
261925226,8,South Brunswick,#94919c,"-74.5423,40.4242",1536,NJ,2944,8
262118911,8,Wayne,#787168,"-74.2346,40.9607",1600,NJ,2944,8
262162216,8,Wayne,#98938f,"-74.2547,40.9685",1664,NJ,2944,8
262289512,8,Wayne,#77a292,"-74.2597,40.9569",1728,NJ,2944,8
262456111,8,Wayne,#3a424e,"-74.2594,40.9831",1792,NJ,2944,8
262456117,8,Wayne,#41575a,"-74.2612,40.9888",1856,NJ,2944,8
262467266,8,Wayne,#747162,"-74.2313,40.9559",1920,NJ,2944,8
263257058,8,Basking Ridge,#343a36,"-74.5517,40.7061",1984,NJ,2944,8
263379564,8,Elmer,#585b4e,"-75.1772,39.5929",2048,NJ,2944,8
264040414,8,Hillsborough Township,#716d60,"-74.6092,40.5414",2112,NJ,2944,8
264155167,8,Jersey City,#5f868d,"-74.0431,40.7437",2176,NJ,2944,8
264385237,8,Bayonne,#a28b78,"-74.1343,40.6454",2240,NJ,2944,8
264772574,8,Camden,#4e85a0,"-75.1232,39.94",2304,NJ,2944,8
264967244,8,Bayonne,#a79f94,"-74.1303,40.6626",2368,NJ,2944,8
265133821,8,Camden,#7c806c,"-75.1246,39.9554",2432,NJ,2944,8
265151564,8,Heritage Village,#71788c,"-74.9026,39.8867",2496,NJ,2944,8
265255290,8,Washington Township,#75768a,"-75.094,39.7407",2560,NJ,2944,8
265308790,8,Washington Township,#c0bfc1,"-75.1025,39.7582",2624,NJ,2944,8
265319415,8,Camden,#a37f82,"-75.0916,39.9592",2688,NJ,2944,8
265319417,8,Camden,#b69d92,"-75.0855,39.9526",2752,NJ,2944,8
265560948,8,Jersey City,#85807a,"-74.0434,40.7327",2816,NJ,2944,8
265890413,8,Bayonne,#878784,"-74.1251,40.658",2880,NJ,2944,8
265891002,8,Bayonne,#635e52,"-74.1383,40.6503",2944,NJ,2944,8
266580834,8,Wildwood,#bcbdca,"-74.8216,38.9915",3008,NJ,0,8
266921611,8,Scotch Plains,#8b9485,"-74.3457,40.6129",3008,NJ,64,8
266925459,8,Clark,#6d9ab1,"-74.3147,40.6253",3008,NJ,128,8
267605775,8,National Park,#c2bcb6,"-75.182,39.8651",3008,NJ,192,8
268040199,8,Wenonah,#adadad,"-75.1501,39.7943",3008,NJ,256,8
268433523,8,Pequannock Township,#4f6050,"-74.2903,40.9601",3008,NJ,320,8
268433570,8,Pequannock Township,#8a91a2,"-74.2936,40.9646",3008,NJ,384,8
268514290,8,Camden,#968487,"-75.0883,39.9498",3008,NJ,448,8
268535134,8,Somerville,#4d505a,"-74.6055,40.5669",3008,NJ,512,8
268608007,8,West Deptford Township,#7d8e8d,"-75.1617,39.8614",3008,NJ,576,8
268634266,8,Woodbridge Township,#6c9da6,"-74.3276,40.5985",3008,NJ,640,8
268695501,8,Woodbridge Township,#999c8c,"-74.2437,40.5704",3008,NJ,704,8
268928082,8,Wenonah,#8e8d8a,"-75.1489,39.7862",3008,NJ,768,8
269818997,8,Camden,#819076,"-75.117,39.9464",3008,NJ,832,8
269842800,8,Glassboro,#7f4647,"-75.1197,39.6984",3008,NJ,896,8
270392694,8,Wayne,#304655,"-74.2819,40.9316",3008,NJ,960,8
270511055,8,West Deptford Township,#585669,"-75.1895,39.8475",3008,NJ,1024,8
271040576,8,Wayne,#5e6b5c,"-74.2694,40.9299",3008,NJ,1088,8
271044926,8,Wayne,#60746d,"-74.282,40.9222",3008,NJ,1152,8
271122469,8,Woodbridge Township,#1584b4,"-74.2798,40.5563",3008,NJ,1216,8
271122501,8,Woodbridge Township,#92968b,"-74.2903,40.5619",3008,NJ,1280,8
271291257,8,Wayne,#596a5e,"-74.2648,40.9092",3008,NJ,1344,8
271297236,8,Wayne,#4e6958,"-74.2555,40.9077",3008,NJ,1408,8
271362157,8,West Deptford Township,#617067,"-75.1512,39.8528",3008,NJ,1472,8
271366309,8,Wayne,#8c8f8e,"-74.2581,40.933",3008,NJ,1536,8
271599104,8,Wayne,#6a7974,"-74.2514,40.9384",3008,NJ,1600,8
272161173,8,Wayne,#283843,"-74.2287,40.9466",3008,NJ,1664,8
273270614,8,West Deptford Township,#7e8a83,"-75.1652,39.8144",3008,NJ,1728,8
273293471,8,West Deptford Township,#80a49a,"-75.1729,39.8203",3008,NJ,1792,8
273293473,8,West Deptford Township,#77857d,"-75.1738,39.8198",3008,NJ,1856,8
273575758,8,Wayne,#6a7158,"-74.2298,40.9216",3008,NJ,1920,8
274082056,8,Wayne,#4a5f66,"-74.2659,40.9404",3008,NJ,1984,8
274290583,8,Newark,#5e5f5c,"-74.1693,40.7222",3008,NJ,2048,8
274398082,8,Little Falls,#797477,"-74.2424,40.8884",3008,NJ,2112,8
274606993,8,Little Falls,#6a6669,"-74.2469,40.8828",3008,NJ,2176,8
274851177,8,Jersey City,#668ea7,"-74.0431,40.7528",3008,NJ,2240,8
275265852,8,Woodland Park,#3f424f,"-74.1916,40.8931",3008,NJ,2304,8
275281702,8,Woodland Park,#767169,"-74.1989,40.9021",3008,NJ,2368,8
275604795,8,Bloomingdale,#6e656d,"-74.324,41.0057",3008,NJ,2432,8
276010228,8,Mahwah,#46678f,"-74.1516,41.0931",3008,NJ,2496,8
276014013,8,Mahwah,#9a9993,"-74.1625,41.0839",3008,NJ,2560,8
276014016,8,Mahwah,#6a6f73,"-74.1798,41.0662",3008,NJ,2624,8
276428171,8,Bloomingdale,#34374a,"-74.3359,41.0148",3008,NJ,2688,8
276428505,8,Bloomingdale,#716364,"-74.3386,41.0202",3008,NJ,2752,8
277316169,8,Haddon Township,#3f504f,"-75.0718,39.9045",3008,NJ,2816,8
277484657,8,Long Branch,#6cb372,"-73.9856,40.3071",3008,NJ,2880,8
277871783,8,Livingston,#30363f,"-74.3587,40.7982",3008,NJ,2944,8
277905718,8,Long Branch,#70b97b,"-73.9867,40.3216",0,NJ,3008,8
281064013,8,Parsippany-Troy Hills,#2d4e8f,"-74.4238,40.8903",64,NJ,3008,8
284306303,8,West Windsor,#2a3958,"-74.6545,40.3155",128,NJ,3008,8
284879632,8,Morristown,#3a5d75,"-74.4636,40.793",192,NJ,3008,8
285270112,8,Plainsboro Township,#2f303b,"-74.5922,40.3306",256,NJ,3008,8
285583505,8,Edison,#948f8e,"-74.3206,40.5271",320,NJ,3008,8
287718507,8,Mahwah,#4e4d47,"-74.1728,41.0796",384,NJ,3008,8
287957371,8,West Windsor,#938277,"-74.6025,40.3025",448,NJ,3008,8
289451793,8,Rockaway Township,#3d415a,"-74.4983,40.9575",512,NJ,3008,8
289716372,8,Washington Township,#43507b,"-74.7895,40.7973",576,NJ,3008,8
290455129,8,Perth Amboy,#574b44,"-74.2851,40.515",640,NJ,3008,8
290834213,8,Union,#798176,"-74.2895,40.7189",704,NJ,3008,8
291269050,8,Jefferson Township,#726e71,"-74.6007,40.962",768,NJ,3008,8
291357523,8,Andover Township,#92989a,"-74.7208,41.0297",832,NJ,3008,8
291493502,8,Piscataway Township,#659799,"-74.4589,40.5734",896,NJ,3008,8
292189830,8,Plainsboro Township,#908e8b,"-74.568,40.3282",960,NJ,3008,8
292447703,8,Upper Saddle River,#4e615c,"-74.0977,41.0771",1024,NJ,3008,8
292791501,8,Bridgewater Township,#41474a,"-74.559,40.594",1088,NJ,3008,8
293211114,8,Newton,#525463,"-74.7609,41.0495",1152,NJ,3008,8
295270769,8,Madison,#bd8c9f,"-74.4108,40.7594",1216,NJ,3008,8
295732276,8,Edison,#a47182,"-74.4067,40.5048",1280,NJ,3008,8
297286750,8,Metuchen,#304156,"-74.3617,40.5304",1344,NJ,3008,8
297391065,8,Metuchen,#3d4f63,"-74.366,40.5449",1408,NJ,3008,8
297561569,8,Metuchen,#b0ae7e,"-74.3668,40.5505",1472,NJ,3008,8
297844575,8,Smithville,#2c271f,"-74.4577,39.49",1536,NJ,3008,8
297941659,8,West Windsor,#9497a1,"-74.6196,40.3048",1600,NJ,3008,8
297982981,8,Bloomfield,#707a66,"-74.198,40.7893",1664,NJ,3008,8
299047777,8,Piscataway Township,#79ada7,"-74.4276,40.5397",1728,NJ,3008,8
299607973,8,Edison,#acbbc0,"-74.3354,40.539",1792,NJ,3008,8
299781176,8,Old Bridge Township,#755e7c,"-74.2746,40.4048",1856,NJ,3008,8
301181417,8,Newton,#484e61,"-74.7464,41.0609",1920,NJ,3008,8
301540283,8,Lavallette,#867d6b,"-74.0732,39.9717",1984,NJ,3008,8
302011832,8,South Plainfield,#9ea09d,"-74.4242,40.5709",2048,NJ,3008,8
302876587,8,Palisades Park,#9c9888,"-73.9935,40.8398",2112,NJ,3008,8
302983567,8,Raritan Township,#817e7a,"-74.8898,40.4929",2176,NJ,3008,8
305093272,8,Woodbridge Township,#b1af9a,"-74.3208,40.5685",2240,NJ,3008,8
305094670,8,Woodbridge Township,#9ea68e,"-74.2743,40.557",2304,NJ,3008,8
305493675,8,Stone Harbor,#8d8f93,"-74.7504,39.0628",2368,NJ,3008,8
306324467,8,Ringwood,#6f6e6d,"-74.308,41.0798",2432,NJ,3008,8
306570402,8,Woodbridge Township,#b4ab8f,"-74.2722,40.5894",2496,NJ,3008,8
307091340,8,Spotswood,#414255,"-74.3866,40.3886",2560,NJ,3008,8
307241986,8,Piscataway Township,#8cb0af,"-74.4481,40.5722",2624,NJ,3008,8
307247287,8,Rahway,#7d8084,"-74.2804,40.5977",2688,NJ,3008,8
307248017,8,Carteret,#7fa88c,"-74.231,40.5809",2752,NJ,3008,8
307515060,8,Franklin Township,#7f8d75,"-74.5311,40.528",2816,NJ,3008,8
308465775,8,Summit,#7d876f,"-74.3617,40.7214",2880,NJ,3008,8
309268923,8,South Plainfield,#2b4352,"-74.4013,40.5817",2944,NJ,3008,8
309294238,8,Edison,#637290,"-74.3519,40.5182",3008,NJ,3008,8
309652369,8,Woodbridge Township,#494a42,"-74.2945,40.5309",3072,NJ,0,8
309652370,8,Woodbridge Township,#bba4a4,"-74.3008,40.5355",3072,NJ,64,8
309666410,8,Milltown,#8a8487,"-74.4418,40.4529",3072,NJ,128,8
309669565,8,East Brunswick Township,#37495a,"-74.3814,40.4157",3072,NJ,192,8
310004946,8,Randolph Township,#6f6a6b,"-74.5851,40.8383",3072,NJ,256,8
310314198,8,Bridgewater Township,#697168,"-74.5223,40.5756",3072,NJ,320,8
310457543,8,Newark,#d6d7ce,"-74.1784,40.736",3072,NJ,384,8
310878305,8,Middlesex,#7b7a7b,"-74.515,40.5751",3072,NJ,448,8
311212270,8,Byram Township,#5a5e67,"-74.7039,40.9342",3072,NJ,512,8
311498664,8,East Brunswick Township,#9f938a,"-74.3745,40.4267",3072,NJ,576,8
312353978,8,Bedminster Township,#b4ac90,"-74.6441,40.6457",3072,NJ,640,8
312684768,8,Allendale,#b8b09f,"-74.1373,41.0299",3072,NJ,704,8
314515651,8,Rahway,#9b9f9f,"-74.2736,40.5969",3072,NJ,768,8
315407425,8,Neptune Township,#6f6c6c,"-74.0384,40.2134",3072,NJ,832,8
316898761,8,Middletown Township,#7a8990,"-74.1278,40.3311",3072,NJ,896,8
317185432,8,Paterson,#716b73,"-74.1719,40.9229",3072,NJ,960,8
317219334,8,Montclair,#869284,"-74.2043,40.8511",3072,NJ,1024,8
318396147,8,Woodbridge Township,#9db491,"-74.3091,40.5781",3072,NJ,1088,8
318906627,8,New Brunswick,#928480,"-74.4063,40.486",3072,NJ,1152,8
318907785,8,Old Bridge Township,#6f76c0,"-74.3583,40.3967",3072,NJ,1216,8
320463648,8,Mount Olive,#636669,"-74.7933,40.8527",3072,NJ,1280,8
320666521,8,Orange,#8f978a,"-74.2329,40.7587",3072,NJ,1344,8
320789374,8,South River,#7f7e81,"-74.3854,40.4515",3072,NJ,1408,8
321750763,8,Newark,#b3a796,"-74.1689,40.7131",3072,NJ,1472,8
321798376,8,Dumont,#908f9a,"-73.9841,40.9445",3072,NJ,1536,8
327524410,8,Piscataway Township,#699ba1,"-74.4859,40.5675",3072,NJ,1600,8
328091474,8,Woodbridge Township,#607fa3,"-74.2576,40.5454",3072,NJ,1664,8
329399490,8,Plainfield,#77a28f,"-74.4089,40.604",3072,NJ,1728,8
329779788,8,Atlantic City,#755e5e,"-74.4184,39.3707",3072,NJ,1792,8
330842169,8,Lincoln Park,#736874,"-74.3054,40.9209",3072,NJ,1856,8
330880122,8,Bridgewater Township,#626575,"-74.6125,40.5905",3072,NJ,1920,8
331611904,8,Westfield,#284652,"-74.3284,40.6761",3072,NJ,1984,8
332716383,8,Edison,#848572,"-74.3383,40.548",3072,NJ,2048,8
333098034,8,Perth Amboy,#514b4e,"-74.2616,40.5252",3072,NJ,2112,8
333098035,8,Perth Amboy,#41483b,"-74.2772,40.5296",3072,NJ,2176,8
333155257,8,Newark,#9e918a,"-74.2104,40.7019",3072,NJ,2240,8
333157994,8,Hillside,#7b727c,"-74.2231,40.6994",3072,NJ,2304,8
333520733,8,Roselle,#858d89,"-74.2519,40.6601",3072,NJ,2368,8
334324854,8,Warrenville,#4c4b56,"-74.4895,40.6178",3072,NJ,2432,8
335821248,8,Sayreville,#8faf8c,"-74.3218,40.465",3072,NJ,2496,8
335821250,8,South Amboy,#464640,"-74.2955,40.4842",3072,NJ,2560,8
336755409,8,Edison,#bebeb3,"-74.3982,40.5541",3072,NJ,2624,8
337728014,8,Woodbridge Township,#73767e,"-74.313,40.5253",3072,NJ,2688,8
338197890,8,Edison,#b5b3ad,"-74.3739,40.5526",3072,NJ,2752,8
338547142,8,Edison,#4482be,"-74.4036,40.5227",3072,NJ,2816,8
339445455,8,Newark,#888984,"-74.1802,40.7515",3072,NJ,2880,8
339445458,8,Newark,#7b8fa1,"-74.1855,40.7491",3072,NJ,2944,8
339445459,8,Newark,#7e869e,"-74.1856,40.7547",3072,NJ,3008,8
340415331,8,Lacey Township,#38394b,"-74.1762,39.867",0,NJ,3072,8
340497898,8,Byram Township,#41474f,"-74.7156,40.9727",64,NJ,3072,8
344014060,8,Burlington County,#484358,"-74.6625,39.9701",128,NJ,3072,8
344305113,8,New Brunswick,#898787,"-74.4285,40.4884",192,NJ,3072,8
344305121,8,Highland Park,#67746f,"-74.4204,40.4903",256,NJ,3072,8
344322058,8,Roselle,#8f9291,"-74.2355,40.6563",320,NJ,3072,8
344327562,8,Roselle,#2b3c42,"-74.2467,40.6541",384,NJ,3072,8
344329358,8,Rahway,#b5b4af,"-74.2879,40.6215",448,NJ,3072,8
344334459,8,Cranford,#9f9f9d,"-74.2936,40.641",512,NJ,3072,8
345321106,8,Edison,#83766e,"-74.3956,40.4995",576,NJ,3072,8
345644741,8,Raritan,#4c5a60,"-74.6288,40.5672",640,NJ,3072,8
351724589,8,Edison,#d4a8a4,"-74.3946,40.5477",704,NJ,3072,8
353916843,8,Jersey City,#97948f,"-74.0591,40.7413",768,NJ,3072,8
354423299,8,Jersey City,#779fca,"-74.0617,40.7146",832,NJ,3072,8
354423614,8,Jersey City,#6f95bd,"-74.0581,40.713",896,NJ,3072,8
354673988,8,West New York,#aaa298,"-74.0202,40.7893",960,NJ,3072,8
358411466,8,Mountain Lakes,#31362c,"-74.4364,40.8851",1024,NJ,3072,8
360186599,8,Woodbridge Township,#999d91,"-74.3315,40.5863",1088,NJ,3072,8
360194560,8,Woodbridge Township,#43525c,"-74.3244,40.5779",1152,NJ,3072,8
360373272,8,Sea Isle City,#a0a0a0,"-74.6922,39.1556",1216,NJ,3072,8
361077851,8,Jersey City,#95ac8c,"-74.0734,40.6907",1280,NJ,3072,8
361088632,8,Hoboken,#404c4a,"-74.0255,40.7485",1344,NJ,3072,8
361090798,8,Edgewater,#b17575,"-73.9699,40.8335",1408,NJ,3072,8
361767779,8,Camden,#959088,"-75.1048,39.9033",1472,NJ,3072,8
361774478,8,Camden,#dbc5a6,"-75.1086,39.9124",1536,NJ,3072,8
361774541,8,Camden,#8e8c88,"-75.1092,39.9116",1600,NJ,3072,8
361984875,8,Camden,#9b9990,"-75.1149,39.9572",1664,NJ,3072,8
362039669,8,Camden,#848178,"-75.111,39.9219",1728,NJ,3072,8
362039745,8,Camden,#747467,"-75.1109,39.9203",1792,NJ,3072,8
362051749,8,Gloucester City,#b39e8a,"-75.1173,39.8943",1856,NJ,3072,8
362291109,8,Camden,#a6a293,"-75.115,39.9485",1920,NJ,3072,8
362331813,8,Camden,#aeaba2,"-75.1223,39.9231",1984,NJ,3072,8
362332745,8,Camden,#9c9a8c,"-75.1143,39.9191",2048,NJ,3072,8
363651877,8,Hazlet Township,#3e3e4b,"-74.1662,40.4265",2112,NJ,3072,8
363651909,8,Hazlet Township,#404043,"-74.1742,40.4295",2176,NJ,3072,8
363954426,8,Camden,#868280,"-75.1145,39.9352",2240,NJ,3072,8
364255871,8,Hazlet Township,#494651,"-74.149,40.4306",2304,NJ,3072,8
364761209,8,Camden,#88866f,"-75.1252,39.9406",2368,NJ,3072,8
364761299,8,Camden,#787b5c,"-75.1261,39.942",2432,NJ,3072,8
365005258,8,Camden,#cdc8bc,"-75.1209,39.9332",2496,NJ,3072,8
365363459,8,Camden,#8b8e81,"-75.109,39.949",2560,NJ,3072,8
365387432,8,Camden,#868684,"-75.1039,39.9487",2624,NJ,3072,8
366401820,8,Paterson,#766f6b,"-74.1472,40.9079",2688,NJ,3072,8
368203746,8,Piscataway Township,#798672,"-74.4915,40.5393",2752,NJ,3072,8
